MetOneTime,MetOne03,MetOne05,MetOne07,MetOne1,MetOne2,MetOne5
04/12/2013 11:04:15,773,358,175,103,27,2
04/12/2013 11:04:25,754,334,178,114,40,2
04/12/2013 11:04:35,822,383,201,120,48,2
04/12/2013 11:04:45,898,349,192,122,52,2
04/12/2013 11:04:55,875,347,178,112,50,6
04/12/2013 11:05:05,847,339,182,93,40,2
04/12/2013 11:05:15,892,400,209,127,46,2
04/12/2013 11:05:25,1123,483,315,222,108,6
04/12/2013 11:05:35,1080,455,250,146,67,8
04/12/2013 11:05:45,1106,445,199,105,57,2
04/12/2013 11:05:55,1068,544,341,224,114,2
04/12/2013 11:06:05,972,428,245,152,67,6
04/12/2013 11:06:15,917,457,252,148,59,0
04/12/2013 11:06:25,991,434,235,125,44,10
04/12/2013 11:06:35,989,447,218,144,55,0
04/12/2013 11:06:45,803,339,182,118,44,6
04/12/2013 11:06:55,873,373,214,112,33,2
04/12/2013 11:07:05,953,434,237,141,57,2
04/12/2013 11:07:15,989,360,178,108,33,2
04/12/2013 11:07:25,957,402,197,101,36,0
04/12/2013 11:07:35,955,411,186,116,59,6
04/12/2013 11:07:45,1021,396,214,122,33,0
04/12/2013 11:07:55,1049,425,231,125,40,2
04/12/2013 11:08:05,1019,404,188,118,50,0
04/12/2013 11:08:15,894,375,178,95,25,0
04/12/2013 11:08:25,784,326,158,89,27,2
04/12/2013 11:08:35,1150,402,218,135,25,0
04/12/2013 11:08:45,930,406,207,118,46,2
04/12/2013 11:08:55,915,415,205,127,44,0
04/12/2013 11:09:05,860,362,197,112,42,0
04/12/2013 11:09:15,771,336,165,74,16,0
04/12/2013 11:09:25,786,311,169,114,33,0
04/12/2013 11:09:35,936,413,180,89,27,0
04/12/2013 11:09:45,934,349,178,93,25,0
04/12/2013 11:09:55,991,366,182,112,21,0
04/12/2013 11:10:05,960,385,186,118,23,2
04/12/2013 11:10:15,924,375,184,101,23,0
04/12/2013 11:10:25,957,406,216,116,33,2
04/12/2013 11:10:35,862,351,167,86,23,4
04/12/2013 11:10:45,807,328,158,91,25,0
04/12/2013 11:10:55,743,317,154,91,21,0
04/12/2013 11:11:05,917,394,207,137,44,4
04/12/2013 11:11:15,1061,392,199,110,27,0
04/12/2013 11:11:25,864,362,184,110,33,0
04/12/2013 11:11:35,896,392,190,103,27,0
04/12/2013 11:11:45,828,341,171,89,27,2
04/12/2013 11:11:55,932,404,205,120,36,0
04/12/2013 11:12:05,951,402,186,105,40,0
04/12/2013 11:12:15,1004,385,188,110,31,0
04/12/2013 11:12:25,1013,423,207,101,27,2
04/12/2013 11:12:35,851,368,180,84,31,0
04/12/2013 11:12:45,1078,417,209,110,27,2
04/12/2013 11:12:55,1021,464,258,139,42,0
04/12/2013 11:13:05,934,425,218,131,36,0
04/12/2013 11:13:15,932,419,201,122,40,0
04/12/2013 11:13:25,915,373,194,112,33,2
04/12/2013 11:13:35,782,330,148,74,23,0
04/12/2013 11:13:45,868,406,180,116,46,0
04/12/2013 11:13:55,803,375,184,105,16,0
04/12/2013 11:14:05,957,425,237,108,38,0
04/12/2013 11:14:15,921,343,152,78,29,0
04/12/2013 11:14:25,873,343,175,84,25,2
04/12/2013 11:14:35,877,381,182,110,36,0
04/12/2013 11:14:45,792,375,207,86,19,0
04/12/2013 11:14:55,868,366,194,108,21,0
04/12/2013 11:15:05,818,362,190,93,23,0
04/12/2013 11:15:15,943,411,239,141,38,0
04/12/2013 11:15:25,985,442,209,110,38,2
04/12/2013 11:15:35,894,421,186,97,31,0
04/12/2013 11:15:45,767,343,178,80,33,0
04/12/2013 11:15:55,934,432,220,110,29,2
04/12/2013 11:16:05,966,358,167,86,23,0
04/12/2013 11:16:15,930,366,190,91,23,0
04/12/2013 11:16:25,858,362,201,103,21,0
04/12/2013 11:16:35,868,385,173,93,21,0
04/12/2013 11:16:45,818,402,216,131,29,0
04/12/2013 11:16:55,894,419,216,101,19,0
04/12/2013 11:17:05,974,455,222,114,27,2
04/12/2013 11:17:15,837,353,178,93,21,0
04/12/2013 11:17:25,801,377,173,82,21,0
04/12/2013 11:17:35,790,377,175,93,16,2
04/12/2013 11:17:45,811,387,190,97,38,0
04/12/2013 11:17:55,809,377,192,101,36,0
04/12/2013 11:18:05,904,387,182,91,23,4
04/12/2013 11:18:15,907,377,184,105,19,0
04/12/2013 11:18:25,822,373,194,82,19,0
04/12/2013 11:18:35,898,345,175,76,25,0
04/12/2013 11:18:45,718,292,141,80,25,0
04/12/2013 11:18:55,760,360,180,118,44,0
04/12/2013 11:19:05,1000,445,209,103,25,0
04/12/2013 11:19:15,875,377,197,108,21,2
04/12/2013 11:19:25,928,434,220,114,29,0
04/12/2013 11:19:35,851,392,209,95,31,0
04/12/2013 11:19:45,777,328,173,91,40,0
04/12/2013 11:19:55,928,387,228,108,25,0
04/12/2013 11:20:05,974,385,184,110,38,2
04/12/2013 11:20:15,1104,476,254,146,57,2
04/12/2013 11:20:25,1008,447,247,148,44,6
04/12/2013 11:20:35,1068,529,283,197,91,6
04/12/2013 11:20:45,989,462,247,118,48,6
04/12/2013 11:20:55,854,402,205,116,50,6
04/12/2013 11:21:05,964,453,239,125,40,2
04/12/2013 11:21:15,1110,527,296,167,44,6
04/12/2013 11:21:25,1119,455,237,154,57,2
04/12/2013 11:21:35,1006,453,222,125,46,2
04/12/2013 11:21:45,1036,487,247,137,42,0
04/12/2013 11:21:55,775,343,192,122,50,2
04/12/2013 11:22:05,1112,498,283,167,42,2
04/12/2013 11:22:15,892,409,192,95,21,2
04/12/2013 11:22:25,951,449,220,125,31,2
04/12/2013 11:22:35,868,364,209,122,33,0
04/12/2013 11:22:45,924,387,207,114,38,0
04/12/2013 11:22:55,883,411,250,125,29,0
04/12/2013 11:23:05,881,317,184,105,21,0
04/12/2013 11:23:15,860,373,192,118,33,4
04/12/2013 11:23:25,962,436,228,112,31,4
04/12/2013 11:23:35,1182,525,296,169,74,6
04/12/2013 11:23:45,877,406,241,141,59,4
04/12/2013 11:23:55,584,258,137,84,44,0
04/12/2013 11:24:05,970,356,167,80,23,0
04/12/2013 11:24:15,1015,548,328,209,114,16
04/12/2013 11:24:25,1212,519,279,158,82,6
04/12/2013 11:24:35,924,428,192,114,48,0
04/12/2013 11:24:45,1038,472,252,137,52,2
04/12/2013 11:24:55,991,451,224,127,48,6
04/12/2013 11:25:05,1104,523,283,175,76,4
04/12/2013 11:25:15,729,324,171,86,42,0
04/12/2013 11:25:25,864,398,222,133,52,0
04/12/2013 11:25:35,765,315,167,93,38,2
04/12/2013 11:25:45,610,247,135,74,29,0
04/12/2013 11:25:55,648,303,133,78,29,2
04/12/2013 11:26:05,563,252,148,93,40,4
04/12/2013 11:26:15,536,228,118,52,19,0
04/12/2013 11:26:25,527,245,122,78,29,0
04/12/2013 11:26:35,462,205,103,55,29,0
04/12/2013 11:26:45,449,201,97,59,12,0
04/12/2013 11:26:55,601,258,146,72,19,0
04/12/2013 11:27:05,387,171,76,42,12,0
04/12/2013 11:27:15,413,171,93,46,10,0
04/12/2013 11:27:25,385,186,99,52,27,2
04/12/2013 11:27:35,481,233,154,101,48,2
04/12/2013 11:27:45,457,254,139,72,25,2
04/12/2013 11:27:55,360,192,139,105,48,6
04/12/2013 11:28:05,510,273,154,105,44,6
04/12/2013 11:28:15,392,175,108,61,31,6
04/12/2013 11:28:25,445,222,131,82,27,2
04/12/2013 11:28:35,328,154,97,61,19,0
04/12/2013 11:28:45,430,239,141,101,46,2
04/12/2013 11:28:55,400,194,114,74,27,0
04/12/2013 11:29:05,445,220,131,84,40,6
04/12/2013 11:29:15,292,137,76,48,16,0
04/12/2013 11:29:25,413,203,118,55,29,2
04/12/2013 11:29:35,315,173,95,67,27,2
04/12/2013 11:29:45,311,146,80,50,19,2
04/12/2013 11:29:55,428,175,95,57,27,2
04/12/2013 11:30:05,345,171,112,72,27,0
04/12/2013 11:30:15,339,156,84,48,25,0
04/12/2013 11:30:25,362,154,89,48,23,2
04/12/2013 11:30:35,267,152,76,50,23,0
04/12/2013 11:30:45,277,144,82,59,25,2
04/12/2013 11:30:55,317,165,89,52,19,2
04/12/2013 11:31:05,313,129,74,52,23,4
04/12/2013 11:31:15,178,89,50,25,10,0
04/12/2013 11:31:25,307,137,91,52,21,2
04/12/2013 11:31:35,250,146,69,48,25,0
04/12/2013 11:31:45,322,161,93,72,31,2
04/12/2013 11:31:55,313,167,97,72,31,0
04/12/2013 11:32:05,273,131,82,55,36,0
04/12/2013 11:32:15,220,105,67,42,19,2
04/12/2013 11:32:25,271,146,78,48,14,0
04/12/2013 11:32:35,303,152,74,40,16,2
04/12/2013 11:32:45,277,139,82,44,14,2
04/12/2013 11:32:55,339,175,99,72,23,2
04/12/2013 11:33:05,290,148,101,72,29,6
04/12/2013 11:33:15,343,182,91,65,27,2
04/12/2013 11:33:25,447,165,91,57,23,0
04/12/2013 11:33:35,328,182,110,72,33,2
04/12/2013 11:33:45,256,137,95,57,19,2
04/12/2013 11:33:55,356,158,84,57,27,0
04/12/2013 11:34:05,339,178,108,61,27,4
04/12/2013 11:34:15,428,156,95,63,27,4
04/12/2013 11:34:25,279,139,76,42,25,4
04/12/2013 11:34:35,341,154,97,63,31,2
04/12/2013 11:34:45,311,156,86,46,19,2
04/12/2013 11:34:55,235,127,74,33,12,0
04/12/2013 11:35:05,279,178,122,69,27,4
04/12/2013 11:35:15,279,171,99,55,36,6
04/12/2013 11:35:25,254,116,63,36,14,0
04/12/2013 11:35:35,252,120,78,48,25,2
04/12/2013 11:35:45,258,120,69,33,12,2
04/12/2013 11:35:55,264,148,108,63,42,10
04/12/2013 11:36:05,279,150,80,40,10,0
04/12/2013 11:36:15,264,161,89,52,23,0
04/12/2013 11:36:25,279,135,76,40,19,0
04/12/2013 11:36:35,286,148,89,46,21,0
04/12/2013 11:36:45,262,99,67,40,10,0
04/12/2013 11:36:55,275,146,95,61,21,2
04/12/2013 11:37:05,254,158,72,31,14,0
04/12/2013 11:37:15,245,116,63,31,14,0
04/12/2013 11:37:25,296,139,61,38,19,0
04/12/2013 11:37:35,283,141,78,52,10,2
04/12/2013 11:37:45,258,139,63,27,12,8
04/12/2013 11:37:55,311,146,76,46,12,0
04/12/2013 11:38:05,288,139,82,55,16,0
04/12/2013 11:38:15,258,129,63,33,19,0
04/12/2013 11:38:25,296,141,84,40,16,0
04/12/2013 11:38:35,313,163,89,55,23,2
04/12/2013 11:38:45,336,158,84,46,21,2
04/12/2013 11:38:55,387,197,125,84,46,2
04/12/2013 11:39:05,366,188,110,65,31,2
04/12/2013 11:39:15,334,150,91,67,29,0
04/12/2013 11:39:25,264,139,76,44,19,2
04/12/2013 11:39:35,228,112,74,50,23,0
04/12/2013 11:39:45,328,152,89,63,27,2
04/12/2013 11:39:55,290,131,74,50,19,0
04/12/2013 11:40:05,271,135,84,44,19,2
04/12/2013 11:40:15,258,120,67,27,12,0
04/12/2013 11:40:25,305,152,99,63,33,4
04/12/2013 11:40:35,271,125,67,46,19,2
04/12/2013 11:40:45,239,114,50,31,6,0
04/12/2013 11:40:55,226,127,72,46,16,0
04/12/2013 11:41:05,245,112,57,36,6,0
04/12/2013 11:41:15,269,135,80,50,19,2
04/12/2013 11:41:25,330,127,65,38,19,0
04/12/2013 11:41:35,237,116,72,57,31,0
04/12/2013 11:41:45,224,118,69,42,12,2
04/12/2013 11:41:55,283,127,72,46,23,0
04/12/2013 11:42:05,205,95,55,31,6,0
04/12/2013 11:42:15,294,152,74,40,12,0
04/12/2013 11:42:25,264,139,80,52,16,0
04/12/2013 11:42:35,311,127,86,55,14,0
04/12/2013 11:42:45,362,146,89,55,29,0
04/12/2013 11:42:55,279,133,74,46,21,2
04/12/2013 11:43:05,269,139,80,48,14,0
04/12/2013 11:43:15,235,116,63,46,4,0
04/12/2013 11:43:25,235,122,46,25,16,0
04/12/2013 11:43:35,288,141,82,36,19,2
04/12/2013 11:43:45,288,144,84,52,19,0
04/12/2013 11:43:55,294,165,101,67,23,0
04/12/2013 11:44:05,256,144,84,50,19,4
04/12/2013 11:44:15,271,125,50,33,8,0
04/12/2013 11:44:25,256,133,76,33,14,2
04/12/2013 11:44:35,311,129,65,29,12,0
04/12/2013 11:44:45,228,116,69,36,12,2
04/12/2013 11:44:55,328,139,59,31,16,0
04/12/2013 11:45:05,269,129,69,42,12,0
04/12/2013 11:45:15,233,97,57,33,12,0
04/12/2013 11:45:25,256,103,59,33,14,0
04/12/2013 11:45:35,283,133,74,38,8,2
04/12/2013 11:45:45,258,144,80,40,12,0
04/12/2013 11:45:55,307,156,84,52,12,0
04/12/2013 11:46:05,296,133,57,44,10,2
04/12/2013 11:46:15,309,133,78,42,6,0
04/12/2013 11:46:25,254,133,65,42,10,2
04/12/2013 11:46:35,286,137,74,38,16,0
04/12/2013 11:46:45,267,141,82,55,16,2
04/12/2013 11:46:55,247,110,72,52,21,0
04/12/2013 11:47:05,218,95,46,33,8,0
04/12/2013 11:47:15,256,120,72,42,14,0
04/12/2013 11:47:25,303,154,89,48,10,0
04/12/2013 11:47:35,288,135,69,44,16,0
04/12/2013 11:47:45,364,165,82,52,16,2
04/12/2013 11:47:55,336,150,80,42,12,0
04/12/2013 11:48:05,303,146,72,48,23,0
04/12/2013 11:48:15,307,152,74,42,14,0
04/12/2013 11:48:25,252,141,76,46,14,2
04/12/2013 11:48:35,290,131,76,50,14,0
04/12/2013 11:48:45,290,137,72,31,12,0
04/12/2013 11:48:55,392,144,76,42,8,2
04/12/2013 11:49:05,411,173,95,59,21,0
04/12/2013 11:49:15,290,131,76,36,14,0
04/12/2013 11:49:25,250,112,65,33,12,0
04/12/2013 11:49:35,290,148,99,63,14,0
04/12/2013 11:49:45,243,129,72,50,14,0
04/12/2013 11:49:55,258,110,61,40,16,2
04/12/2013 11:50:05,247,114,63,36,10,0
04/12/2013 11:50:15,296,116,76,38,16,0
04/12/2013 11:50:25,288,161,99,69,27,0
04/12/2013 11:50:35,273,144,63,36,16,0
04/12/2013 11:50:45,281,141,69,31,6,0
04/12/2013 11:50:55,211,112,67,40,14,0
04/12/2013 11:51:05,262,127,63,42,14,0
04/12/2013 11:51:15,332,131,78,40,16,0
04/12/2013 11:51:25,277,152,82,52,10,0
04/12/2013 11:51:35,241,122,72,40,16,0
04/12/2013 11:51:45,258,118,59,36,16,0
04/12/2013 11:51:55,269,135,72,46,19,0
04/12/2013 11:52:05,220,82,40,25,10,0
04/12/2013 11:52:15,281,150,76,50,19,0
04/12/2013 11:52:25,313,146,80,46,12,0
04/12/2013 11:52:35,224,95,44,19,8,0
04/12/2013 11:52:45,290,122,67,42,14,0
04/12/2013 11:52:55,250,135,72,52,14,0
04/12/2013 11:53:05,273,141,78,36,10,0
04/12/2013 11:53:15,279,133,80,52,23,4
04/12/2013 11:53:25,332,165,74,31,10,2
04/12/2013 11:53:35,290,129,57,38,12,0
04/12/2013 11:53:45,286,144,82,61,21,0
04/12/2013 11:53:55,334,139,78,52,19,2
04/12/2013 11:54:05,254,118,61,25,10,0
04/12/2013 11:54:15,341,169,101,52,21,0
04/12/2013 11:54:25,343,167,101,63,21,4
04/12/2013 11:54:35,292,148,82,48,23,0
04/12/2013 11:54:45,292,137,78,46,27,0
04/12/2013 11:54:55,277,101,48,25,10,0
04/12/2013 11:55:05,273,139,74,48,12,2
04/12/2013 11:55:15,356,156,65,44,19,0
04/12/2013 11:55:25,271,139,84,50,16,0
04/12/2013 11:55:35,317,165,110,67,23,2
04/12/2013 11:55:45,353,161,103,67,27,4
04/12/2013 11:55:55,404,175,82,52,19,0
04/12/2013 11:56:05,345,165,91,50,23,6
04/12/2013 11:56:15,290,165,108,59,31,0
04/12/2013 11:56:25,324,161,99,61,33,0
04/12/2013 11:56:35,379,169,110,84,40,0
04/12/2013 11:56:45,561,222,122,72,31,0
04/12/2013 11:56:55,328,171,93,55,21,0
04/12/2013 11:57:05,313,141,82,63,33,6
04/12/2013 11:57:15,353,148,82,57,31,4
04/12/2013 11:57:25,281,156,74,36,16,0
04/12/2013 11:57:35,277,146,78,42,29,0
04/12/2013 11:57:45,283,139,72,40,10,2
04/12/2013 11:57:55,307,156,93,63,14,2
04/12/2013 11:58:05,245,118,74,44,21,0
04/12/2013 11:58:15,271,146,82,57,23,2
04/12/2013 11:58:25,311,152,95,59,10,0
04/12/2013 11:58:35,298,146,80,46,14,0
04/12/2013 11:58:45,324,158,93,57,19,0
04/12/2013 11:58:55,326,158,91,61,36,0
04/12/2013 11:59:05,345,178,101,57,21,2
04/12/2013 11:59:15,320,141,78,44,21,4
04/12/2013 11:59:25,288,152,91,50,27,2
04/12/2013 11:59:35,349,141,93,50,21,2
04/12/2013 11:59:45,292,180,122,72,27,0
04/12/2013 11:59:55,286,131,63,42,21,2
04/12/2013 12:00:05,305,141,82,57,19,0
04/12/2013 12:00:15,233,129,63,42,19,0
04/12/2013 12:00:25,256,133,65,42,16,0
04/12/2013 12:00:35,275,141,78,44,14,0
04/12/2013 12:00:45,247,112,67,44,16,0
04/12/2013 12:00:55,311,135,61,42,16,0
04/12/2013 12:01:05,353,171,93,57,25,2
04/12/2013 12:01:15,470,197,103,57,23,0
04/12/2013 12:01:25,320,175,101,76,38,2
04/12/2013 12:01:35,309,120,72,59,16,0
04/12/2013 12:01:45,385,184,99,65,27,4
04/12/2013 12:01:55,300,146,72,48,12,0
04/12/2013 12:02:05,336,175,95,78,29,2
04/12/2013 12:02:15,260,118,63,44,14,0
04/12/2013 12:02:25,332,152,72,46,8,0
04/12/2013 12:02:35,379,180,97,63,25,2
04/12/2013 12:02:45,453,154,93,67,21,2
04/12/2013 12:02:55,288,171,99,74,33,2
04/12/2013 12:03:05,336,163,80,55,16,2
04/12/2013 12:03:15,351,169,101,52,31,4
04/12/2013 12:03:25,294,139,86,65,36,0
04/12/2013 12:03:35,425,199,103,61,29,0
04/12/2013 12:03:45,370,161,101,69,36,0
04/12/2013 12:03:55,307,182,120,65,29,2
04/12/2013 12:04:05,385,228,125,86,33,8
04/12/2013 12:04:15,332,186,122,82,31,2
04/12/2013 12:04:25,351,207,125,86,40,0
04/12/2013 12:04:35,504,262,180,127,78,6
04/12/2013 12:04:45,476,260,150,93,57,6
04/12/2013 12:04:55,519,237,156,105,72,4
04/12/2013 12:05:05,332,178,120,74,42,0
04/12/2013 12:05:15,330,165,84,52,19,2
04/12/2013 12:05:25,400,190,129,65,27,0
04/12/2013 12:05:35,339,180,101,72,31,0
04/12/2013 12:05:45,394,205,129,74,36,2
04/12/2013 12:05:55,447,233,144,99,59,0
04/12/2013 12:06:05,574,292,194,129,89,2
04/12/2013 12:06:15,345,161,112,80,46,6
04/12/2013 12:06:25,334,188,108,65,33,0
04/12/2013 12:06:35,423,216,133,91,48,8
04/12/2013 12:06:45,303,171,97,63,29,4
04/12/2013 12:06:55,313,188,139,101,46,2
04/12/2013 12:07:05,362,178,110,82,40,4
04/12/2013 12:07:15,269,135,86,67,38,8
04/12/2013 12:07:25,298,182,116,101,59,4
04/12/2013 12:07:35,326,173,110,69,31,8
04/12/2013 12:07:45,423,194,129,93,48,4
04/12/2013 12:07:55,476,197,127,105,44,8
04/12/2013 12:08:05,423,209,129,82,42,0
04/12/2013 12:08:15,370,178,108,76,29,4
04/12/2013 12:08:25,351,169,105,74,31,4
04/12/2013 12:08:35,330,203,135,95,44,2
04/12/2013 12:08:45,502,222,116,80,38,2
04/12/2013 12:08:55,404,216,129,89,38,0
04/12/2013 12:09:05,402,211,118,93,23,0
04/12/2013 12:09:15,455,220,120,63,27,2
04/12/2013 12:09:25,334,161,80,38,10,0
04/12/2013 12:09:35,358,214,127,82,40,4
04/12/2013 12:09:45,353,150,78,61,23,0
04/12/2013 12:09:55,315,171,99,57,25,2
04/12/2013 12:10:05,250,139,84,61,23,2
04/12/2013 12:10:15,334,180,110,55,23,2
04/12/2013 12:10:25,343,186,118,78,27,2
04/12/2013 12:10:35,328,146,74,42,16,0
04/12/2013 12:10:45,442,190,122,69,25,2
04/12/2013 12:10:55,398,163,82,42,12,0
04/12/2013 12:11:05,474,192,129,74,21,0
04/12/2013 12:11:15,362,194,101,61,14,0
04/12/2013 12:11:25,400,158,93,52,23,0
04/12/2013 12:11:35,436,199,114,67,19,0
04/12/2013 12:11:45,343,146,82,42,4,0
04/12/2013 12:11:55,360,173,95,63,19,2
04/12/2013 12:12:05,368,171,91,57,14,2
04/12/2013 12:12:15,300,152,86,50,12,0
04/12/2013 12:12:25,375,175,95,50,10,0
04/12/2013 12:12:35,336,167,103,55,16,0
04/12/2013 12:12:45,279,133,76,42,12,4
04/12/2013 12:12:55,332,173,97,57,21,0
04/12/2013 12:13:05,383,139,82,40,8,0
04/12/2013 12:13:15,353,152,80,42,14,0
04/12/2013 12:13:25,854,392,203,141,59,2
04/12/2013 12:13:35,1093,584,368,264,135,4
04/12/2013 12:13:45,635,341,220,154,63,6
04/12/2013 12:13:55,457,260,169,110,31,2
04/12/2013 12:14:05,527,269,152,97,40,2
04/12/2013 12:14:15,529,262,150,101,29,0
04/12/2013 12:14:25,421,201,110,55,12,0
04/12/2013 12:14:35,455,199,95,48,16,0
04/12/2013 12:14:45,436,171,110,61,29,0
04/12/2013 12:14:55,402,201,108,65,29,0
04/12/2013 12:15:05,474,188,105,61,16,0
04/12/2013 12:15:15,381,158,97,65,27,4
04/12/2013 12:15:25,360,167,84,55,27,0
04/12/2013 12:15:35,404,207,105,50,16,0
04/12/2013 12:15:45,370,194,114,76,36,2
04/12/2013 12:15:55,464,203,120,76,27,0
04/12/2013 12:16:05,366,188,114,61,27,2
04/12/2013 12:16:15,341,199,116,86,42,0
04/12/2013 12:16:25,351,167,86,44,23,0
04/12/2013 12:16:35,239,112,63,40,25,2
04/12/2013 12:16:45,451,216,139,99,42,0
04/12/2013 12:16:55,402,194,131,89,36,2
04/12/2013 12:17:05,502,197,125,76,31,2
04/12/2013 12:17:15,409,207,103,55,27,2
04/12/2013 12:17:25,381,209,120,76,29,0
04/12/2013 12:17:35,489,264,154,114,42,2
04/12/2013 12:17:45,523,241,156,112,40,4
04/12/2013 12:17:55,438,194,114,76,36,2
04/12/2013 12:18:05,493,205,129,89,55,6
04/12/2013 12:18:15,508,228,135,76,31,2
04/12/2013 12:18:25,356,171,78,55,21,2
04/12/2013 12:18:35,428,209,131,84,40,6
04/12/2013 12:18:45,387,184,120,69,23,6
04/12/2013 12:18:55,442,194,103,63,14,2
04/12/2013 12:19:05,402,146,95,52,23,0
04/12/2013 12:19:15,557,201,108,69,27,2
04/12/2013 12:19:25,341,211,129,86,40,2
04/12/2013 12:19:35,364,205,112,67,31,2
04/12/2013 12:19:45,373,148,93,59,29,0
04/12/2013 12:19:55,368,167,108,59,29,2
04/12/2013 12:20:05,349,169,80,52,16,2
04/12/2013 12:20:15,307,167,93,63,27,0
04/12/2013 12:20:25,415,252,171,133,72,2
04/12/2013 12:20:35,400,178,105,84,33,2
04/12/2013 12:20:45,436,192,129,82,31,0
04/12/2013 12:20:55,317,165,82,48,14,2
04/12/2013 12:21:05,294,178,99,72,27,2
04/12/2013 12:21:15,320,199,114,57,29,0
04/12/2013 12:21:25,309,165,93,67,21,2
04/12/2013 12:21:35,483,256,148,101,48,2
04/12/2013 12:21:45,368,154,101,59,23,0
04/12/2013 12:21:55,457,211,129,86,55,0
04/12/2013 12:22:05,459,218,125,89,29,4
04/12/2013 12:22:15,468,214,133,80,40,2
04/12/2013 12:22:25,417,207,110,65,23,0
04/12/2013 12:22:35,440,207,114,59,14,0
04/12/2013 12:22:45,370,175,80,38,14,0
04/12/2013 12:22:55,383,184,120,67,33,0
04/12/2013 12:23:05,413,231,120,69,27,2
04/12/2013 12:23:15,377,188,82,52,25,0
04/12/2013 12:23:25,436,192,118,80,31,2
04/12/2013 12:23:35,336,169,78,55,25,0
04/12/2013 12:23:45,366,214,122,61,16,0
04/12/2013 12:23:55,430,235,133,78,27,2
04/12/2013 12:24:05,322,163,103,65,23,0
04/12/2013 12:24:15,345,150,82,42,12,4
04/12/2013 12:24:25,324,154,72,42,21,0
04/12/2013 12:24:35,381,205,110,63,21,2
04/12/2013 12:24:45,343,175,97,52,14,2
04/12/2013 12:24:55,343,156,84,42,19,0
04/12/2013 12:25:05,320,146,78,44,16,0
04/12/2013 12:25:15,356,167,101,55,21,2
04/12/2013 12:25:25,309,122,63,46,12,0
04/12/2013 12:25:35,336,165,86,48,8,2
04/12/2013 12:25:45,402,197,112,72,21,2
04/12/2013 12:25:55,474,220,118,63,25,0
04/12/2013 12:26:05,500,201,133,97,59,4
04/12/2013 12:26:15,326,150,89,33,16,0
04/12/2013 12:26:25,258,118,44,31,14,0
04/12/2013 12:26:35,411,192,110,72,27,0
04/12/2013 12:26:45,345,171,101,57,29,0
04/12/2013 12:26:55,298,165,95,55,19,0
04/12/2013 12:27:05,330,144,69,48,10,0
04/12/2013 12:27:15,303,122,65,42,16,0
04/12/2013 12:27:25,351,120,61,31,12,2
04/12/2013 12:27:35,398,180,95,57,19,0
04/12/2013 12:27:45,353,158,74,42,14,0
04/12/2013 12:27:55,334,158,84,48,10,0
04/12/2013 12:28:05,328,141,80,46,12,0
04/12/2013 12:28:15,436,137,86,44,14,0
04/12/2013 12:28:25,411,173,99,65,16,2
04/12/2013 12:28:35,307,135,97,52,14,0
04/12/2013 12:28:45,356,167,97,44,8,0
04/12/2013 12:28:55,442,171,86,59,19,0
04/12/2013 12:29:05,521,211,108,67,14,0
04/12/2013 12:29:15,339,161,84,44,16,0
04/12/2013 12:29:25,400,156,84,44,8,0
04/12/2013 12:29:35,334,182,86,48,10,0
04/12/2013 12:29:45,317,135,89,50,19,0
04/12/2013 12:29:55,339,154,89,46,19,0
04/12/2013 12:30:05,468,190,99,61,16,2
04/12/2013 12:30:15,362,152,74,42,16,0
04/12/2013 12:30:25,436,216,131,80,42,0
04/12/2013 12:30:35,447,182,86,48,6,0
04/12/2013 12:30:45,358,180,99,55,19,2
04/12/2013 12:30:55,436,199,101,61,19,2
04/12/2013 12:31:05,428,175,67,31,16,0
04/12/2013 12:31:15,434,201,120,61,19,0
04/12/2013 12:31:25,394,178,89,36,12,0
04/12/2013 12:31:35,394,173,89,59,6,0
04/12/2013 12:31:45,409,182,97,57,12,0
04/12/2013 12:31:55,392,209,125,69,25,0
04/12/2013 12:32:05,404,190,112,61,16,0
04/12/2013 12:32:15,409,186,105,63,23,0
04/12/2013 12:32:25,419,186,95,50,19,2
04/12/2013 12:32:35,336,171,82,42,6,0
04/12/2013 12:32:45,324,161,72,36,10,0
04/12/2013 12:32:55,385,161,74,44,14,0
04/12/2013 12:33:05,315,150,76,40,8,0
04/12/2013 12:33:15,300,148,78,38,21,2
04/12/2013 12:33:25,368,161,72,46,8,0
04/12/2013 12:33:35,360,156,74,36,6,0
04/12/2013 12:33:45,311,139,69,44,6,0
04/12/2013 12:33:55,366,161,91,52,6,0
04/12/2013 12:34:05,362,180,93,48,12,0
04/12/2013 12:34:15,389,169,97,69,19,0
04/12/2013 12:34:25,341,141,74,44,12,0
04/12/2013 12:34:35,339,184,103,65,16,0
04/12/2013 12:34:45,296,152,78,46,19,0
04/12/2013 12:34:55,353,186,93,61,10,0
04/12/2013 12:35:05,292,139,74,38,12,0
04/12/2013 12:35:15,283,137,80,44,6,0
04/12/2013 12:35:25,300,154,76,44,16,0
04/12/2013 12:35:35,356,188,95,50,10,0
04/12/2013 12:35:45,267,131,63,21,6,0
04/12/2013 12:35:55,366,173,80,52,19,0
04/12/2013 12:36:05,476,214,122,74,16,0
04/12/2013 12:36:15,383,199,86,42,10,0
04/12/2013 12:36:25,506,188,103,48,14,0
04/12/2013 12:36:35,364,154,84,65,25,0
04/12/2013 12:36:45,362,171,99,44,14,0
04/12/2013 12:36:55,262,118,59,33,8,0
